x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
254.99999999999997,9.938025428571427,0.00012870101063094518,176004.1922100341,-838906.870107864,857171.0520016872,9754984.096472813,293.1762370814766
260.0,9.938025428571427,0.00011812293159897997,96311.37142723404,-565016.0554883397,573165.7903484795,5824523.546070617,293.17441200539474
265.0,9.938025428571427,0.00011134569178715459,32313.32304181386,-360370.6249201972,361816.4426216394,3353157.740207946,293.1728102584447
269.99999999999994,9.938025428571427,0.00010971064316350992,-2959.2901140453105,-253329.97301904342,253347.2569968113,2232955.8948503723,293.17140927543056
274.9999999999999,9.938025428571427,0.00011239207417824455,-15394.536025369047,-273255.5826501409,273688.8839337549,2384718.670232256,293.17019973066243
280.0,9.938025428571427,0.00011469196482133138,-5648.375740064842,-455109.13822526735,455144.18797195074,3992563.774802814,293.16917936105386
285.0,9.938025428571427,0.00011349852619758345,58930.98354585122,-834794.6979829635,836872.1817590478,7528453.69342911,293.16833047059407
290.0,9.938025428571427,0.00010825344026338287,86922.68953822747,-958115.9841026242,962050.8265936364,9106277.630231969,293.16760965053146
294.9999999999999,9.938025428571427,0.0001048062572437607,56523.40338145707,-1003559.985996014,1005150.5064527115,9940472.869469551,293.1669639615687
300.0,9.938025428571427,0.00010260109992523717,39629.64402684028,-1016655.4404888407,1017427.5371549822,10184784.129178524,293.1663498900848
305.0,9.938025428571427,0.00010084329284107667,36252.2544350808,-1013492.1469812132,1014140.3048613219,10119077.895002116,293.1657412227687
309.99999999999994,9.938025428571427,9.897587448172909e-05,41175.2254119555,-1000606.0701568055,1001452.8979549519,9867472.119195428,293.16512780922045
314.9999999999999,9.938025428571427,9.672577029988112e-05,49818.32443021279,-980053.6832051518,981319.054850673,9474696.701016381,293.1645126793361
320.0,9.938025428571427,9.399404203870781e-05,59506.23834267564,-952885.4032096539,954741.6320930601,8968433.123530496,293.16390955494495
