artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_tool,mu_al_wall,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.8735299518080938,0.0,0.8735299518080938,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.052315447099563706,0.9232766773521921,0.8709612302526284,decreasing,2,151,2,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.8735299518080938,0.0,0.8735299518080938,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.052315447099563706,0.9232766773521921,0.8709612302526284,decreasing,2,151,2,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-0.9572758432836078,0.9572758432836078,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.06339079276246518,0.5218179820866032,0.5852087748490684,increasing,2,151,3,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-0.9572758432836078,0.9572758432836078,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.07262512989278813,0.5218179820866032,0.5944431119793914,increasing,2,151,3,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_participation_increase,1.0,-0.20849466069728656,0.20849466069728656,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.32893749886219414,0.9583408985800728,0.6294033997178786,decreasing,2,151,3,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_participation_increase,1.0,-0.20849466069728656,0.20849466069728656,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.26060864250710103,0.9583408985800728,0.6977322560729717,decreasing,2,151,3,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.06339079276246518,0.5218179820866032,0.5852087748490684,increasing,2,151,3,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.06339079276246518,0.5218179820866032,0.5852087748490684,increasing,2,151,3,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.07262512989278813,0.5218179820866032,0.5944431119793914,increasing,2,151,3,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,0.07262512989278813,0.5218179820866032,0.5944431119793914,increasing,2,151,3,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,0.7843866021354167,0.20849466069728656,0.9928812628327032,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1964385068881852,0.9583408985800728,0.7619023916918876,decreasing,2,151,3,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.4882732688576257,0.20849466069728656,1.6967679295549123,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.14883262376302042,0.9583408985800728,0.8095082748170523,decreasing,2,151,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.3898890516849853,0.20849466069728656,1.598383712382272,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1090744877746771,0.9583408985800728,0.8492664108053957,decreasing,2,151,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.3472194253391774,0.20849466069728656,1.555714086036464,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.08980457846431322,0.9583408985800728,0.8685363201157595,decreasing,2,151,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.0384011086773601,0.20849466069728656,1.2468957693746467,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.055178098452369984,0.9583408985800728,0.9031628001277028,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.32893749886219414,0.9583408985800728,0.6294033997178786,decreasing,2,151,3,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.32893749886219414,0.9583408985800728,0.6294033997178786,decreasing,2,151,3,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.26060864250710103,0.9583408985800728,0.6977322560729717,decreasing,2,151,3,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.26060864250710103,0.9583408985800728,0.6977322560729717,decreasing,2,151,3,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1964385068881852,0.9583408985800728,0.7619023916918876,decreasing,2,151,3,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1964385068881852,0.9583408985800728,0.7619023916918876,decreasing,2,151,3,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.14883262376302042,0.9583408985800728,0.8095082748170523,decreasing,2,151,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.14883262376302042,0.9583408985800728,0.8095082748170523,decreasing,2,151,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,1.3109092046467872,0.0,1.3109092046467872,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1090744877746771,0.9583408985800728,0.8492664108053957,decreasing,2,151,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.930189073083597,0.0,0.930189073083597,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.1090744877746771,0.9583408985800728,0.8492664108053957,decreasing,2,151,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,1.273956685089656,0.0,1.273956685089656,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.08980457846431322,0.9583408985800728,0.8685363201157595,decreasing,2,151,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.9092555457363704,0.0,0.9092555457363704,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.08980457846431322,0.9583408985800728,0.8685363201157595,decreasing,2,151,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.8855802483223257,0.0,0.8855802483223257,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.055178098452369984,0.9583408985800728,0.9031628001277028,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,575.954583,-0.055178098452369984,0.9583408985800728,0.9031628001277028,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-1.074754705880277,1.074754705880277,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30219516622292464,0.36802310516499537,0.67021827138792,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7560462994508987,0.7560462994508987,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30219516622292464,0.36802310516499537,0.67021827138792,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.9626894099441035,0.9626894099441035,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30219516622292464,0.36802310516499537,0.67021827138792,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-1.079592401582239,1.079592401582239,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30228419147928137,0.3889941274180119,0.6912783188972933,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7613175137398633,0.7613175137398633,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30228419147928137,0.3889941274180119,0.6912783188972933,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.6577621086655223,0.6577621086655223,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30228419147928137,0.3889941274180119,0.6912783188972933,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.9177793368541382,0.9177793368541382,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2867599850874613,0.4343397332810736,0.7210997183685349,increasing,2,151,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7716440083048757,0.7716440083048757,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2867599850874613,0.4343397332810736,0.7210997183685349,increasing,2,151,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.740017873449199,0.740017873449199,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2765752089082879,0.5022093014684957,0.7787845103767836,increasing,2,151,4,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5116201961670073,0.5116201961670073,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2765752089082879,0.5022093014684957,0.7787845103767836,increasing,2,151,4,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5059155602963195,0.5059155602963195,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30256337608523387,0.5190269696301477,0.8215903457153816,increasing,2,151,4,20000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.09082556368266184,0.09082556368266184,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.24957332184976777,0.6068894308302695,0.8564627526800372,increasing,2,151,4,20000,pass,1.0,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.09082556368266184,0.09082556368266184,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.24957332184976777,0.6068894308302695,0.8564627526800372,increasing,2,151,4,20000,pass,1.0,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.17517034456262345,0.17517034456262345,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.25611929729858185,0.6394748219988695,0.8955941192974514,increasing,2,151,4,20000,pass,1.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2867599850874613,0.4343397332810736,0.7210997183685349,increasing,2,151,4,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.2765752089082879,0.5022093014684957,0.7787845103767836,increasing,2,151,4,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.2603900808406988,0.7322838156540382,0.992673896494737,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30256337608523387,0.5190269696301477,0.8215903457153816,increasing,2,151,4,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.30256337608523387,0.5190269696301477,0.8215903457153816,increasing,2,151,4,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.24957332184976777,0.6068894308302695,0.8564627526800372,increasing,2,151,4,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,1.7260298986618763,0.17517034456262345,1.9012002432244997,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.25611929729858185,0.6394748219988695,0.8955941192974514,increasing,2,151,4,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.25611929729858185,0.6394748219988695,0.8955941192974514,increasing,2,151,4,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,1.3951162407107822,0.22935602742365324,1.6244722681344355,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.18909536862423237,0.733883218557196,0.9229785871814283,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.18909536862423237,0.733883218557196,0.9229785871814283,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.38165822888022327,0.46344160174538596,0.8450998306256092,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.13651133122450443,0.8231955984344136,0.959706929658918,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.18909536862423237,0.733883218557196,0.9229785871814283,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.6526322521550092,0.0,0.6526322521550092,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.13651133122450443,0.8231955984344136,0.959706929658918,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.4457259264365957,0.0,0.4457259264365957,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,570.019337,0.13651133122450443,0.8231955984344136,0.959706929658918,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
