x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
350.0,4.969012714285714,0.0013695864618630317,55395.475962894045,-874657.5338382752,876409.9841154305,202944159.39505073,293.1629684739875
355.0,4.969012714285714,0.001288762146599133,57634.74820672781,-706433.9299265413,708781.1097597836,155402626.62007192,293.1626822591423
359.99999999999994,4.969012714285714,0.0011920681459919105,56276.9032704295,-564761.7715726995,567558.7621309739,116436852.79282828,293.16235230073784
365.0,4.969012714285714,0.0010862161484939976,50651.93266035844,-458043.88158698817,460835.9965774205,87481808.09561065,293.161987724526
370.0,4.969012714285714,0.0009843159305547567,41216.77139859679,-381678.0931434795,383897.10734800645,67082823.36090575,293.16160900899496
375.0,4.969012714285714,0.0008994146716576448,29392.562137062494,-321327.1194678553,322668.6232258886,52205432.83591615,293.1612390181198
379.99999999999994,4.969012714285714,0.0008375705778610207,17668.709530519835,-262684.88529064244,263278.43105091585,40101190.012549,293.16088981962247
385.0,4.969012714285714,0.0007976361327878356,8606.232199657716,-200281.68051545878,200466.50289455024,29376427.092375435,293.16055811451776
390.0,4.969012714285714,0.0007749303848770445,3292.4465312725647,-138788.55827530113,138827.60572846435,19983658.20717881,293.16023597458485
395.0,4.969012714285714,0.0007636449138323247,1035.344855723982,-87033.11440991022,87039.27241687397,12502083.542444456,293.15993468738554
399.99999999999994,4.969012714285714,0.0007579181407898631,404.38693732639604,-50737.14333765721,50738.754841452836,7323147.422107799,293.15971422631435
0.0,9.938025428571429,0.009142917305769894,84335.14044501385,-1138696.2675213101,1141815.0487626458,831109329.5111213,293.20520795457054
5.0,9.938025428571429,0.008875265676294451,160152.78778619537,-1642435.5455072138,1650225.2684349702,1182552845.9925935,293.2054254088027
10.0,9.938025428571429,0.008450459560239404,286853.9059203644,-2059334.7499624868,2079217.3469228337,1451842714.3755736,293.205366958876
14.999999999999998,9.938025428571429,0.007916074355837119,395995.7973441051,-2254387.3516849186,2288902.576116147,1537449443.836719,293.2048838080615
20.0,9.938025428571429,0.0072933846214656185,463268.9435048813,-2184358.081545916,2232943.873551479,1421405985.8709593,293.20403599670163
24.999999999999996,9.938025428571429,0.006601090576318575,476772.4093072775,-1926881.8177733792,1984990.0427816529,1175138723.109989,293.2029836130621
29.999999999999996,9.938025428571429,0.005877563882011642,442075.4742586637,-1619357.7218831356,1678615.5475163339,903201404.4077411,293.2019219834202
35.0,9.938025428571429,0.005190167860183814,376597.9509835246,-1366151.4565606443,1417108.2594310709,678086118.9390299,293.20103659910154
40.0,9.938025428571429,0.00461142475205738,297364.9505900774,-1200573.7881000799,1236852.1878189063,521658171.98985404,293.2004652314157
44.99999999999999,9.938025428571429,0.004180531754772935,217396.75212853402,-1111295.6540906755,1132360.09230141,426116927.525363,293.20026991237467
49.99999999999999,9.938025428571429,0.003892079451517887,147329.7936096485,-1074676.6566092048,1084728.5302534457,374593863.0842599,293.20042386507725
54.99999999999999,9.938025428571429,0.0037135135660582835,93651.51438221181,-1063294.6934926554,1067410.9852140935,348744653.45319134,293.2008180795772
59.99999999999999,9.938025428571429,0.003606659906651875,57773.57540494178,-1048500.432029052,1050090.9208159926,332187866.8260937,293.20128847102296
65.0,9.938025428571429,0.003540219422279848,37100.23609014456,-1011702.3587183644,1012382.3833681849,314403065.2808449,293.2016565737576
70.0,9.938025428571429,0.003493341888929863,26453.693416368682,-953431.5537374188,953798.4721929029,292721389.50183547,293.20177691823744
75.0,9.938025428571429,0.003455466981998412,19544.762959630247,-887645.1785199305,887860.3272524499,269919949.2175107,293.2015844340565
80.0,9.938025428571429,0.0034267071389485486,10106.519074498765,-830745.2374752815,830806.7111643146,250570945.79579264,293.20111970366946
84.99999999999999,9.938025428571429,0.0034189363653990452,-7112.648913087714,-798712.0121702525,798743.6811390838,240054444.84839162,293.20050958345723
89.99999999999999,9.938025428571429,0.003453354299307305,-35094.965170710086,-807042.4575675009,807805.1651833657,244521887.9827205,293.19991392097324
94.99999999999999,9.938025428571429,0.0035498768630508326,-73009.60107986834,-865648.8844485629,868722.2761026005,269064964.0631722,293.1994678958771
99.99999999999999,9.938025428571429,0.0037125333485788217,-114577.382092686,-975450.2486704683,982156.3847567717,315441938.66477257,293.1992381264404
104.99999999999999,9.938025428571429,0.003922939471434545,-149288.13420207973,-1131150.5814068704,1140959.5018363444,381410556.3383429,293.19920263646156
109.99999999999999,9.938025428571429,0.004148047451279005,-167465.00659169085,-1318100.7358211335,1328696.3830028924,460017697.1352813,293.19926526045975
114.99999999999999,9.938025428571429,0.004357421469998892,-164936.22956523637,-1495789.155600545,1504855.1949723891,535594777.46285635,293.1993036359645
119.99999999999999,9.938025428571429,0.004536454993735709,-145007.1793229943,-1592167.8276548907,1598757.4780042483,581653647.9103208,293.1992198806657
125.0,9.938025428571429,0.004685980543949067,-116013.7980914478,-1537401.8601078808,1541772.9018278844,571558630.4988453,293.1989543886115
