x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
290.0,9.938025428571429,0.003921361985222119,-208000.1214990382,-8893590.248018418,8896022.231884984,2305634823.322231,293.2440224350621
294.99999999999994,9.938025428571429,0.003940270906296762,-20441.74766287829,-9676894.949489292,9676916.540329304,2535611347.728449,293.24525598830485
300.0,9.938025428571429,0.003926905162883603,239107.16136373486,-10625939.991099983,10628629.870734673,2802176523.014305,293.2460477460909
305.0,9.938025428571429,0.003880873759172251,527392.9090151767,-11710524.12956737,11722393.896711502,3091348400.239586,293.24627108843356
310.0,9.938025428571429,0.003808087310527578,799057.032467623,-12880645.360992374,12905406.50490291,3384355600.8079805,293.24591347810383
314.99999999999994,9.938025428571429,0.0037182655493421656,1001482.4423988876,-14018653.764185807,14054380.827434346,3645941234.0806327,293.24505437085656
320.0,9.938025428571429,0.003622963769474025,1083856.4709694164,-14968280.632658692,15007470.471324857,3833730772.4136353,293.243850701335
325.0,9.938025428571429,0.0035335044787803216,1024811.4955174243,-15590459.354709988,15624105.142126024,3915973426.196838,293.2425033676778
330.0,9.938025428571429,0.0034583275071206456,854330.2839949166,-15794512.062227055,15817600.687777739,3880866168.051164,293.24119315582914
335.0,9.938025428571429,0.0034007939646372096,643373.9508102637,-15548323.931334224,15561629.3206811,3735303393.8979015,293.2400182265642
339.99999999999994,9.938025428571429,0.0033589446901538637,466908.9425935652,-14892566.953657288,14899884.376391616,3502207908.561218,293.23897682151915
