x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
70.0,9.938025428571429,0.30243141942879337,0.30243141942879337,0.41613499176657615,30312.89880093646,53.29079934132609
75.0,9.938025428571429,0.2835954629962423,0.2835954629962423,0.4126097487834811,28431.186753324604,53.00877990267849
80.0,9.938025428571429,0.26692579485631923,0.26692579485631923,0.41611520979808186,26765.88690614629,53.28921678384655
85.0,9.938025428571429,0.2571767590833752,0.2571767590833752,0.4217943301570582,25791.95823242918,53.743546412564655
90.0,9.938025428571429,0.25828051809992736,0.25828051809992736,0.42478565940885915,25902.223758182743,53.98285275270873
95.0,9.938025428571429,0.2719675802660867,0.2719675802660867,0.4224199463411143,27269.56126858206,53.79359570728914
100.0,9.938025428571429,0.29742384047357046,0.29742384047357046,0.4151428315356439,29812.64166330969,53.21142652285151
105.0,9.938025428571429,0.3331191122097806,0.3331191122097806,0.40676450834014877,33378.59930975708,52.5411606672119
110.0,9.938025428571429,0.37581181870747027,0.37581181870747027,0.4021064547458393,37643.60068887628,52.16851637966714
115.0,9.938025428571429,0.4150624019515482,0.4150624019515482,0.4020575625667406,41564.733954959665,52.16460500533925
120.0,9.938025428571429,0.43177456744670795,0.43177456744670795,0.4011100019080122,43234.279287926125,52.08880015264098
125.0,9.938025428571429,0.4080993199055506,0.4080993199055506,0.3911411677597717,40869.122058564506,51.291293420781734
130.0,9.938025428571429,0.34166353434428154,0.34166353434428154,0.3673816220985162,34232.187080993725,49.3905297678813
135.0,9.938025428571429,0.2495409102712995,0.2495409102712995,0.3298755063327702,25029.13693610282,46.39004050662162
140.0,9.938025428571429,0.1576400441104686,0.1576400441104686,0.2806653445170367,15848.240406635814,42.45322756136294
145.0,9.938025428571429,0.08569847223700985,0.08569847223700985,0.2224597155858196,8661.277376477285,37.79677724686557
150.0,9.938025428571429,0.039954802581689444,0.039954802581689444,0.16045193235093594,4091.4847779107754,32.836154588074876
155.0,9.938025428571429,0.015931813635615282,0.015931813635615282,0.10287330232188231,1691.5881821979667,28.229864185750586
160.0,9.938025428571429,0.005420684991191693,0.005420684991191693,0.05759523136719794,641.5264306200502,24.607618509375836
165.0,9.938025428571429,0.0015744143952478714,0.0015744143952478714,0.028061138623480825,257.2839980852624,22.244891089878465
170.0,9.938025428571429,0.00041443204940951923,0.00041443204940951923,0.012797661168194524,141.40176173601097,21.023812893455563
175.0,9.938025428571429,0.00022317047073685381,0.00022317047073685381,0.008425739246038608,122.29473002661169,20.674059139683088
180.0,9.938025428571429,0.0006237880248523915,0.0006237880248523915,0.012931180429486983,162.3164236827539,21.034494434358958
185.0,9.938025428571429,0.0022106231159723716,0.0022106231159723716,0.02663699618473018,320.84124928563995,22.130959694778415
190.0,9.938025428571429,0.006795801060118331,0.006795801060118331,0.05055540946796529,778.9005259058213,24.04443275743722
195.0,9.938025428571429,0.017798822370257837,0.017798822370257837,0.08365416247586796,1878.102354788758,26.69233299806944
200.0,9.938025428571429,0.039780460507444965,0.039780460507444965,0.1215234065816121,4074.068004693752,29.72187252652897
205.0,9.938025428571429,0.07605867058335118,0.07605867058335118,0.15791533997408225,7698.261191276783,32.63322719792658
210.0,9.938025428571429,0.12470623001737065,0.12470623001737065,0.18767128419866108,12558.152378735327,35.013702735892885
215.0,9.938025428571429,0.1757802330375136,0.1757802330375136,0.20804527345276957,17660.44528044761,36.643621876221566
220.0,9.938025428571429,0.21369864054020649,0.21369864054020649,0.2180027217463049,21448.494189966626,37.440217739704394
225.0,9.938025428571429,0.22542321604922352,0.22542321604922352,0.21811977091146428,22619.77928331743,37.44958167291714
230.0,9.938025428571429,0.20910694513557845,0.20910694513557845,0.21208602665852186,20989.78381904429,36.96688213268175
235.0,9.938025428571429,0.17550831946915435,0.17550831946915435,0.20693292157823953,17633.28111496852,36.55463372625916
240.0,9.938025428571429,0.14005186277084045,0.14005186277084045,0.20977494461318788,14091.18109080696,36.78199556905503
245.0,9.938025428571429,0.1123027671149306,0.1123027671149306,0.2235029109072709,11319.046434781567,37.88023287258167
250.0,9.938025428571429,0.09204596158100067,0.09204596158100067,0.24513798158847425,9295.391561941968,39.61103852707794
255.0,9.938025428571429,0.07408006411541243,0.07408006411541243,0.26715927326864164,7500.598405129702,41.372741861491335
260.0,9.938025428571429,0.05544931392920969,0.05544931392920969,0.28050588187336034,5639.386461528048,42.44047054986883
265.0,9.938025428571429,0.038350398784531926,0.038350398784531926,0.2792682822985311,3931.2048385747394,42.34146258388249
270.0,9.938025428571429,0.028209362976071232,0.028209362976071232,0.26547055970108074,2918.115361309516,41.237644776086455
275.0,9.938025428571429,0.030835356451163465,0.030835356451163465,0.24900083684522267,3180.4521094712304,39.92006694761781
280.0,9.938025428571429,0.05100044173101296,0.05100044173101296,0.24090770541088039,5194.944128928195,39.272616432870436
285.0,9.938025428571429,0.09152022842151147,0.09152022842151147,0.24611183423850977,9242.870819308997,39.68894673908078
